employee_id,name,department,level,city,age,years_at_company,salary,bonus,total_comp,performance_score,remote_ratio,overtime_hours,training_hours,fte
EMP01862,Vlad Petrescu,Sales,Senior,Iasi,32,10,27921.0,3661.0,31582.0,4.22,0,7,30,1.0
EMP01863,Gabriel Voicu,Customer Success,Mid,Iasi,40,9,15805.0,1023.0,16828.0,3.61,57,6,18,1.0
EMP01864,Alex Enache,Compliance,Mid,Timisoara,40,2,8290.0,539.0,8829.0,2.87,48,7,30,1.0
EMP01865,Denis Vasilescu,Engineering,Junior,Bucharest,25,2,8422.0,921.0,9343.0,4.32,100,3,7,1.0
EMP01866,Monica Luca,Business Intelligence,Senior,Bucharest,48,4,25038.0,2580.0,27618.0,4.33,51,7,24,1.0
EMP01867,Stefan Matei,Legal,Mid,Cluj-Napoca,33,3,18588.0,1496.0,20084.0,3.29,24,1,15,1.0
EMP01868,Stefan Ilie,Security,Lead,Brasov,50,19,28937.0,1971.0,30908.0,4.33,68,1,15,0.82
EMP01869,Monica Stoica,R&D,Senior,Bucharest,43,13,30440.0,2842.0,33282.0,2.94,100,5,26,1.0
EMP01870,Radu Georgescu,Finance,Senior,Bucharest,30,5,14578.0,1413.0,15991.0,3.21,20,4,28,1.0
EMP01871,Teodora Ionescu,Sales,Senior,Constanta,42,8,28783.0,2178.0,30961.0,3.83,29,7,22,0.63
EMP01872,Daniela Popescu,Marketing,Mid,Constanta,26,5,16255.0,0.0,16255.0,4.46,44,8,33,1.0
EMP01873,Elena Marin,Marketing,Senior,Cluj-Napoca,39,6,23741.0,1453.0,25194.0,3.83,68,4,23,1.0
EMP01874,Ioana Stan,Legal,Junior,Cluj-Napoca,29,2,14266.0,1610.0,15876.0,3.95,12,3,29,0.71
EMP01875,Alex Luca,Compliance,Senior,Bucharest,47,10,16758.0,680.0,17438.0,2.96,41,0,11,1.0
EMP01876,Iulia Stoica,Sales,Junior,Oradea,25,2,10326.0,954.0,11280.0,4.8,16,4,22,1.0
EMP01877,Denis Vasilescu,Data,Lead,Timisoara,41,17,40880.0,6841.0,47721.0,4.08,57,5,44,1.0
EMP01878,Cristian Popescu,Procurement,Senior,Timisoara,40,6,18890.0,3583.0,22473.0,3.91,21,0,21,1.0
EMP01879,Andrei Marin,Data,Senior,Cluj-Napoca,40,4,19646.0,2351.0,21997.0,3.35,69,5,19,1.0
EMP01880,Daniela Enache,Data,Mid,Cluj-Napoca,29,3,24183.0,1419.0,25602.0,3.85,54,5,18,1.0
EMP01881,Iulia Stan,Marketing,Junior,Pitesti,30,1,10257.0,28.0,10285.0,3.98,58,2,7,1.0
EMP01882,Vlad Enache,Legal,Mid,Brasov,32,4,10159.0,988.0,11147.0,4.56,11,5,43,1.0
EMP01883,Daniela Voicu,R&D,Mid,Brasov,27,6,21878.0,0.0,21878.0,3.24,69,0,31,1.0
EMP01884,Bianca Marin,Marketing,Senior,Iasi,45,16,19017.0,2007.0,21024.0,3.38,42,5,10,0.86
EMP01885,Gabriel Vasilescu,Customer Success,Junior,Pitesti,24,3,9135.0,57.0,9192.0,3.87,38,1,27,1.0
EMP01886,Andrei Popescu,Legal,Mid,Craiova,35,2,19824.0,911.0,20735.0,3.92,32,1,39,1.0
EMP01887,Mihai Stan,Data,Lead,Iasi,42,21,49217.0,9038.0,58255.0,4.46,40,0,33,1.0
EMP01888,Teodora Ionescu,Data,Junior,Craiova,29,2,6552.0,364.0,6916.0,3.01,53,3,17,1.0
EMP01889,Stefan Petrescu,Engineering,Mid,Oradea,34,3,18854.0,974.0,19828.0,3.27,57,0,24,1.0
EMP01890,Laura Ionescu,Operations,Mid,Cluj-Napoca,35,8,9903.0,721.0,10624.0,3.68,60,9,20,0.62
EMP01891,Andrei Dumitru,HR,Senior,Brasov,29,4,14284.0,1767.0,16051.0,4.83,15,2,31,1.0
EMP01892,Stefan Voicu,Procurement,Junior,Brasov,29,1,8666.0,424.0,9090.0,3.78,40,4,25,1.0
EMP01893,Iulia Ionescu,Marketing,Lead,Bucharest,40,14,29166.0,1374.0,30540.0,3.83,45,5,40,1.0
EMP01894,Bianca Dobre,Operations,Senior,Arad,35,7,13736.0,1793.0,15529.0,2.72,21,6,27,0.6
EMP01895,Vlad Georgescu,Sales,Senior,Brasov,49,13,10978.0,991.0,11969.0,3.88,8,9,26,1.0
EMP01896,Ioana Popescu,Compliance,Mid,Timisoara,31,2,12434.0,1060.0,13494.0,2.88,64,0,22,1.0
EMP01897,Monica Marin,Marketing,Senior,Timisoara,37,12,18103.0,2052.0,20155.0,5.0,28,0,40,1.0
EMP01898,Radu Petrescu,Marketing,Senior,Iasi,34,12,20127.0,2046.0,22173.0,2.46,46,5,28,1.0
EMP01899,Mirela Luca,HR,Junior,Craiova,23,2,9705.0,209.0,9914.0,3.61,25,3,24,1.0
EMP01900,Ioana Luca,Operations,Junior,Timisoara,25,0,12931.0,1204.0,14135.0,3.7,24,4,22,1.0
EMP01901,Alex Luca,Sales,Mid,Remote,30,8,8345.0,459.0,8804.0,3.39,28,6,28,1.0
EMP01902,Elena Dobre,Legal,Junior,Bucharest,22,1,14592.0,585.0,15177.0,3.12,15,4,24,1.0
EMP01903,Vlad Ilie,HR,Senior,Bucharest,32,11,24538.0,1683.0,26221.0,3.95,25,0,26,1.0
EMP01904,Cristian Ilie,Operations,Junior,Bucharest,26,3,14490.0,525.0,15015.0,4.22,0,2,18,1.0
EMP01905,Calin Popescu,Data,Senior,Constanta,43,11,32914.0,2907.0,35821.0,3.05,78,5,20,1.0
EMP01906,Cristian Ilie,Data,Junior,Pitesti,26,2,13350.0,765.0,14115.0,3.95,60,2,40,1.0
EMP01907,Mihai Petrescu,Customer Success,Junior,Timisoara,24,3,10065.0,655.0,10720.0,2.51,58,2,20,1.0
EMP01908,Mihai Vasilescu,Marketing,Junior,Iasi,22,1,7737.0,822.0,8559.0,3.95,58,2,23,1.0
EMP01909,Radu Luca,Engineering,Senior,Bucharest,37,4,29961.0,4744.0,34705.0,3.39,65,4,33,1.0
EMP01910,Alex Luca,Operations,Junior,Bucharest,29,4,9076.0,25.0,9101.0,3.37,32,6,30,1.0
EMP01911,Ioana Stan,Customer Success,Mid,Pitesti,40,2,11970.0,1059.0,13029.0,4.27,12,5,26,1.0
EMP01912,Ioana Enache,Procurement,Mid,Craiova,37,5,12414.0,1117.0,13531.0,3.16,16,1,31,1.0
EMP01913,Andrei Popescu,R&D,Junior,Timisoara,31,2,15520.0,673.0,16193.0,3.05,100,1,27,1.0
EMP01914,Monica Ilie,Sales,Senior,Cluj-Napoca,48,9,22323.0,2151.0,24474.0,3.89,12,8,33,1.0
EMP01915,Ioana Dumitru,R&D,Junior,Brasov,25,4,14106.0,1328.0,15434.0,3.13,100,2,20,1.0
EMP01916,Denis Marin,HR,Senior,Iasi,42,13,16871.0,2328.0,19199.0,3.87,44,8,42,1.0
EMP01917,Teodora Matei,Product,Mid,Cluj-Napoca,35,7,17713.0,1115.0,18828.0,3.26,70,0,29,1.0
EMP01918,Mirela Ionescu,HR,Junior,Cluj-Napoca,28,0,6861.0,394.0,7255.0,3.66,17,6,43,1.0
EMP01919,Teodora Popescu,Sales,Mid,Cluj-Napoca,30,3,8855.0,866.0,9721.0,3.27,34,4,29,1.0
EMP01920,Andrei Georgescu,Legal,Junior,Iasi,24,3,13594.0,516.0,14110.0,3.72,42,4,25,1.0
EMP01921,Mihai Dumitru,Operations,Senior,Bucharest,31,10,18234.0,2251.0,20485.0,4.3,27,7,23,1.0
EMP01922,Vlad Vasilescu,Customer Success,Mid,Bucharest,33,8,14987.0,1005.0,15992.0,3.72,55,1,23,1.0
EMP01923,Bianca Petrescu,R&D,Lead,Pitesti,40,19,17608.0,1966.0,19574.0,3.43,78,0,20,1.0
EMP01924,Bianca Ionescu,Engineering,Senior,Timisoara,43,10,27796.0,3545.0,31341.0,3.92,68,3,42,1.0
EMP01925,Andrei Marin,Sales,Junior,Craiova,26,2,5109.0,321.0,5430.0,2.97,45,10,27,1.0
EMP01926,Daniela Dumitru,R&D,Senior,Cluj-Napoca,41,5,29273.0,3296.0,32569.0,4.23,56,3,26,1.0
EMP01927,Mirela Stoica,Finance,Senior,Constanta,37,4,22069.0,1739.0,23808.0,3.82,36,4,39,1.0
EMP01928,Monica Ilie,Security,Mid,Bucharest,37,7,10338.0,1030.0,11368.0,3.93,39,3,33,1.0
EMP01929,Stefan Luca,Engineering,Junior,Iasi,26,4,18777.0,1216.0,19993.0,3.77,78,4,34,1.0
EMP01930,Andrei Matei,Business Intelligence,Mid,Bucharest,25,3,18654.0,0.0,18654.0,3.41,57,4,19,1.0
EMP01931,Mirela Dumitru,Sales,Junior,Bucharest,24,1,10189.0,646.0,10835.0,3.3,23,3,20,1.0
EMP01932,Gabriel Petrescu,Sales,Mid,Timisoara,37,9,9766.0,415.0,10181.0,3.6,15,8,31,0.72
EMP01933,Stefan Matei,Sales,Junior,Sibiu,24,2,5774.0,346.0,6120.0,2.77,15,11,37,0.66
EMP01934,Alex Stan,Finance,Senior,Timisoara,36,15,25552.0,1360.0,26912.0,4.06,45,0,42,1.0
EMP01935,Teodora Voicu,R&D,Mid,Timisoara,33,5,18285.0,1229.0,19514.0,3.78,72,0,23,1.0
EMP01936,Mihai Stoica,Marketing,Junior,Oradea,30,3,6233.0,647.0,6880.0,2.3,42,2,32,1.0
EMP01937,Vlad Dumitru,Legal,Mid,Oradea,34,9,16161.0,1010.0,17171.0,3.83,36,5,28,1.0
EMP01938,Andrei Luca,Operations,Mid,Iasi,26,5,8857.0,363.0,9220.0,4.24,1,7,25,1.0
EMP01939,Monica Popescu,Customer Success,Mid,Bucharest,25,4,8287.0,181.0,8468.0,3.01,5,3,9,1.0
EMP01940,Daniela Vasilescu,Operations,Senior,Bucharest,42,10,24679.0,2095.0,26774.0,4.14,45,7,29,1.0
EMP01941,Cristian Ionescu,HR,Mid,Sibiu,25,4,6200.0,562.0,6762.0,2.2,38,5,29,0.76
EMP01942,Mihai Matei,Data,Junior,Brasov,23,2,16278.0,1199.0,17477.0,4.42,64,2,23,1.0
EMP01943,Radu Voicu,Marketing,Junior,Iasi,24,3,8703.0,110.0,8813.0,4.4,59,0,34,0.9
EMP01944,Iulia Marin,Data,Junior,Remote,27,4,11081.0,249.0,11330.0,3.49,72,5,20,1.0
EMP01945,Mirela Marin,Engineering,Junior,Brasov,31,3,15414.0,871.0,16285.0,3.59,60,8,29,1.0
EMP01946,Gabriel Stoica,Engineering,Senior,Iasi,35,10,25131.0,1219.0,26350.0,4.97,67,8,36,1.0
EMP01947,Monica Popescu,Data,Senior,Brasov,46,5,29533.0,3703.0,33236.0,2.7,23,8,30,0.77
EMP01948,Calin Petrescu,R&D,Mid,Craiova,30,6,11343.0,1036.0,12379.0,3.66,79,6,38,1.0
EMP01949,Vlad Voicu,Engineering,Senior,Timisoara,35,13,19482.0,1542.0,21024.0,4.02,86,6,42,1.0
EMP01950,Gabriel Petrescu,Security,Junior,Bucharest,23,0,11353.0,825.0,12178.0,4.34,60,9,13,1.0
EMP01951,Stefan Dobre,Engineering,Mid,Cluj-Napoca,27,6,16900.0,1657.0,18557.0,3.75,67,5,28,1.0
EMP01952,Ioana Georgescu,HR,Lead,Timisoara,32,11,13484.0,913.0,14397.0,3.95,14,8,20,1.0
EMP01953,Daniela Dobre,Engineering,Junior,Bucharest,22,0,16190.0,829.0,17019.0,3.0,85,5,38,1.0
EMP01954,Daniela Marin,Engineering,Lead,Sibiu,55,14,44318.0,4411.0,48729.0,3.13,78,3,20,1.0
EMP01955,Mihai Georgescu,Engineering,Mid,Brasov,31,5,17483.0,1059.0,18542.0,3.37,88,1,10,1.0
EMP01956,Vlad Ionescu,Sales,Mid,Cluj-Napoca,27,6,13492.0,773.0,14265.0,3.72,43,9,31,1.0
EMP01957,Stefan Enache,Finance,Mid,Oradea,27,6,16910.0,1455.0,18365.0,2.83,0,5,38,1.0
EMP01958,Calin Ilie,Product,Senior,Timisoara,32,5,33736.0,2596.0,36332.0,4.85,52,3,34,1.0
EMP01959,Monica Dobre,Marketing,Mid,Timisoara,35,3,8386.0,211.0,8597.0,2.7,58,3,13,1.0
EMP01960,Teodora Georgescu,Engineering,Mid,Remote,40,9,13726.0,1761.0,15487.0,3.64,76,0,28,1.0
EMP01961,Calin Ilie,Product,Junior,Cluj-Napoca,28,1,7753.0,682.0,8435.0,2.97,44,6,35,0.67
EMP01962,Alex Voicu,Data,Senior,Brasov,35,7,20058.0,1800.0,21858.0,3.26,46,6,32,1.0
EMP01963,Bianca Voicu,Data,Mid,Iasi,31,9,19535.0,1098.0,20633.0,2.5,65,5,27,1.0
EMP01964,Stefan Luca,Operations,Junior,Sibiu,30,2,11953.0,0.0,11953.0,3.63,26,4,20,1.0
EMP01965,Alex Enache,Legal,Mid,Timisoara,34,7,18717.0,1455.0,20172.0,3.53,6,11,33,1.0
EMP01966,Gabriel Stoica,Sales,Mid,Iasi,27,6,20302.0,438.0,20740.0,3.61,28,9,29,1.0
EMP01967,Laura Marin,Product,Lead,Bucharest,39,18,41328.0,4025.0,45353.0,3.16,41,6,30,1.0
EMP01968,Cristian Stoica,R&D,Senior,Timisoara,35,12,29134.0,3818.0,32952.0,3.79,98,4,5,1.0
EMP01969,Vlad Georgescu,HR,Junior,Sibiu,25,1,6500.0,531.0,7031.0,2.71,61,10,18,1.0
EMP01970,Cristian Dobre,Sales,Junior,Timisoara,22,0,7125.0,204.0,7329.0,3.25,30,8,28,1.0
EMP01971,Iulia Popescu,HR,Senior,Bucharest,32,10,25163.0,2691.0,27854.0,4.13,42,4,34,1.0
EMP01972,Andrei Ionescu,Sales,Senior,Bucharest,43,8,31144.0,1909.0,33053.0,3.48,62,8,27,1.0
EMP01973,Laura Stoica,Engineering,Junior,Ploiesti,29,1,9102.0,8.0,9110.0,5.0,55,4,31,0.88
EMP01974,Radu Stan,Product,Mid,Ploiesti,36,6,12378.0,1271.0,13649.0,3.7,80,6,26,1.0
EMP01975,Laura Georgescu,Operations,Junior,Cluj-Napoca,25,2,9876.0,590.0,10466.0,3.66,0,7,27,1.0
EMP01976,Vlad Marin,Data,Lead,Cluj-Napoca,37,10,21833.0,3171.0,25004.0,3.61,72,3,22,1.0
EMP01977,Cristian Georgescu,Marketing,Mid,Oradea,37,9,9688.0,0.0,9688.0,3.57,39,5,24,1.0
EMP01978,Vlad Luca,Operations,Mid,Pitesti,28,7,13486.0,1404.0,14890.0,3.29,40,11,12,1.0
EMP01979,Daniela Dumitru,HR,Senior,Remote,38,16,20737.0,2787.0,23524.0,3.96,4,5,25,1.0
EMP01980,Bianca Ionescu,Security,Mid,Bucharest,38,4,12009.0,358.0,12367.0,3.3,25,6,14,0.63
EMP01981,Teodora Matei,R&D,Junior,Cluj-Napoca,24,2,14138.0,847.0,14985.0,2.5,66,5,21,1.0
EMP01982,Ioana Vasilescu,Engineering,Lead,Iasi,37,16,44867.0,4932.0,49799.0,3.79,55,0,23,1.0
EMP01983,Ioana Vasilescu,Product,Mid,Sibiu,33,3,13334.0,887.0,14221.0,3.8,59,4,28,0.88
EMP01984,Daniela Dumitru,Finance,Mid,Constanta,36,7,19158.0,2162.0,21320.0,4.49,41,3,23,1.0
EMP01985,Andrei Ilie,Data,Junior,Timisoara,26,0,12723.0,895.0,13618.0,4.13,70,2,24,1.0
EMP01986,Alex Dumitru,HR,Mid,Cluj-Napoca,35,9,13812.0,1170.0,14982.0,3.99,26,5,11,1.0
EMP01987,Teodora Marin,HR,Mid,Cluj-Napoca,39,9,13519.0,1352.0,14871.0,4.16,44,0,12,1.0
EMP01988,Ioana Popescu,Product,Junior,Cluj-Napoca,26,1,9730.0,1156.0,10886.0,4.39,73,0,29,1.0
EMP01989,Ioana Luca,Marketing,Junior,Bucharest,24,1,8173.0,390.0,8563.0,3.82,52,4,21,1.0
EMP01990,Gabriel Voicu,Marketing,Junior,Oradea,24,0,5838.0,292.0,6130.0,3.02,40,3,32,1.0
EMP01991,Radu Popescu,Engineering,Lead,Cluj-Napoca,50,9,46168.0,7105.0,53273.0,4.67,52,4,23,1.0
EMP01992,Alex Petrescu,Customer Success,Senior,Bucharest,30,9,12572.0,1427.0,13999.0,3.1,34,1,21,1.0
EMP01993,Mirela Popescu,R&D,Junior,Constanta,23,2,17878.0,204.0,18082.0,2.79,47,2,33,1.0
EMP01994,Cristian Ionescu,Sales,Mid,Constanta,34,8,22324.0,607.0,22931.0,3.81,55,12,25,1.0
EMP01995,Denis Petrescu,Engineering,Mid,Craiova,34,5,23913.0,314.0,24227.0,3.66,97,0,16,1.0
EMP01996,Mirela Dobre,Marketing,Junior,Sibiu,30,1,6984.0,792.0,7776.0,3.47,21,4,17,1.0
EMP01997,Elena Georgescu,Legal,Senior,Brasov,48,5,14994.0,1941.0,16935.0,4.11,24,1,20,1.0
EMP01998,Iulia Marin,Marketing,Mid,Remote,29,3,9161.0,636.0,9797.0,3.72,38,1,21,1.0
EMP01999,Iulia Dumitru,Data,Lead,Pitesti,55,10,27808.0,1709.0,29517.0,3.17,89,4,28,1.0
EMP02000,Mihai Stan,Customer Success,Senior,Cluj-Napoca,32,10,22024.0,2088.0,24112.0,3.16,0,2,31,1.0
EMP02001,Radu Dobre,Data,Junior,Iasi,24,3,13410.0,1459.0,14869.0,3.94,99,6,32,1.0
EMP02002,Calin Ilie,Sales,Junior,Cluj-Napoca,25,3,18532.0,1860.0,20392.0,4.37,79,4,28,1.0
EMP02003,Daniela Enache,Engineering,Senior,Pitesti,38,8,29774.0,2343.0,32117.0,4.34,87,3,34,1.0
EMP02004,Gabriel Stoica,Marketing,Junior,Ploiesti,30,3,9375.0,731.0,10106.0,2.45,48,0,18,1.0
EMP02005,Teodora Voicu,Marketing,Senior,Sibiu,43,8,24240.0,1720.0,25960.0,3.77,48,4,23,1.0
EMP02006,Vlad Ilie,HR,Senior,Iasi,40,16,18810.0,1779.0,20589.0,4.17,50,7,13,1.0
EMP02007,Laura Ionescu,Operations,Mid,Oradea,31,9,10707.0,726.0,11433.0,3.46,15,8,21,1.0
EMP02008,Gabriel Voicu,Marketing,Junior,Remote,22,1,5486.0,557.0,6043.0,3.29,50,3,19,1.0
EMP02009,Teodora Ionescu,Customer Success,Senior,Cluj-Napoca,35,8,25625.0,2536.0,28161.0,4.07,67,3,37,1.0
EMP02010,Monica Voicu,Sales,Lead,Cluj-Napoca,45,10,41078.0,6948.0,48026.0,4.02,1,4,20,1.0
EMP02011,Ana Enache,Security,Lead,Timisoara,43,15,23183.0,1674.0,24857.0,3.77,61,4,37,1.0
EMP02012,Ioana Stan,Operations,Mid,Cluj-Napoca,31,8,17838.0,1230.0,19068.0,3.52,61,7,15,1.0
EMP02013,Stefan Matei,Marketing,Lead,Bucharest,47,22,34645.0,4101.0,38746.0,3.68,39,4,23,1.0
EMP02014,Stefan Enache,HR,Mid,Bucharest,33,3,13578.0,265.0,13843.0,4.55,55,3,25,1.0
EMP02015,Bianca Matei,Engineering,Junior,Timisoara,22,1,13799.0,1528.0,15327.0,4.62,85,4,24,1.0
EMP02016,Laura Ilie,Data,Senior,Timisoara,48,4,13936.0,994.0,14930.0,3.66,56,3,33,1.0
EMP02017,Monica Stoica,Customer Success,Senior,Sibiu,47,16,24589.0,3514.0,28103.0,4.33,53,0,22,1.0
EMP02018,Iulia Petrescu,Compliance,Senior,Cluj-Napoca,35,14,26265.0,3112.0,29377.0,4.42,37,2,23,1.0
EMP02019,Laura Popescu,Data,Junior,Bucharest,30,1,11542.0,1186.0,12728.0,3.33,48,2,41,1.0
EMP02020,Mirela Dobre,Data,Lead,Brasov,37,9,29908.0,4029.0,33937.0,3.45,79,4,32,1.0
EMP02021,Calin Matei,Security,Senior,Bucharest,36,10,17194.0,2052.0,19246.0,3.73,42,0,25,1.0
EMP02022,Teodora Stoica,Finance,Mid,Cluj-Napoca,32,2,13362.0,968.0,14330.0,4.29,27,2,27,1.0
EMP02023,Laura Matei,HR,Mid,Timisoara,29,4,8027.0,742.0,8769.0,3.34,61,0,22,1.0
EMP02024,Mihai Ionescu,Security,Senior,Bucharest,42,12,18256.0,1955.0,20211.0,4.42,42,7,28,1.0
EMP02025,Andrei Georgescu,Marketing,Mid,Timisoara,34,6,10685.0,475.0,11160.0,3.42,24,2,24,1.0
EMP02026,Denis Matei,Sales,Mid,Cluj-Napoca,30,6,19198.0,1692.0,20890.0,2.53,60,3,34,1.0
EMP02027,Calin Vasilescu,Marketing,Junior,Bucharest,22,1,9675.0,49.0,9724.0,3.92,28,0,21,1.0
EMP02028,Denis Matei,Engineering,Junior,Bucharest,22,1,10706.0,795.0,11501.0,2.92,90,4,33,1.0
EMP02029,Mirela Stoica,Data,Junior,Constanta,30,4,12752.0,1151.0,13903.0,4.04,100,6,5,1.0
EMP02030,Ana Matei,Customer Success,Junior,Brasov,29,3,10235.0,301.0,10536.0,3.38,54,0,4,1.0
EMP02031,Ana Dumitru,Marketing,Junior,Timisoara,26,0,6086.0,141.0,6227.0,2.33,48,4,12,1.0
EMP02032,Iulia Dumitru,Customer Success,Senior,Bucharest,48,13,23866.0,3317.0,27183.0,3.13,28,0,29,1.0
EMP02033,Teodora Ionescu,R&D,Junior,Timisoara,25,4,16349.0,2463.0,18812.0,4.04,79,0,25,0.68
EMP02034,Laura Ionescu,R&D,Junior,Bucharest,24,3,21611.0,1068.0,22679.0,3.21,85,7,30,1.0
EMP02035,Laura Stoica,Product,Mid,Bucharest,25,2,22025.0,562.0,22587.0,3.89,91,10,23,1.0
EMP02036,Gabriel Stan,Legal,Senior,Iasi,45,13,32900.0,1253.0,34153.0,3.87,50,1,39,1.0
EMP02037,Alex Ionescu,Marketing,Mid,Craiova,28,5,14343.0,877.0,15220.0,4.07,67,1,16,1.0
EMP02038,Denis Stan,Engineering,Junior,Remote,23,1,13406.0,1227.0,14633.0,3.5,87,3,28,1.0
EMP02039,Elena Luca,Customer Success,Junior,Cluj-Napoca,31,0,6295.0,579.0,6874.0,3.61,42,5,34,1.0
EMP02040,Teodora Voicu,Engineering,Senior,Iasi,38,12,35557.0,4400.0,39957.0,3.81,85,2,41,1.0
EMP02041,Stefan Georgescu,Sales,Senior,Oradea,42,11,22097.0,2921.0,25018.0,3.05,46,4,30,1.0
EMP02042,Elena Luca,Finance,Senior,Bucharest,40,5,18899.0,1826.0,20725.0,3.71,35,2,18,1.0
EMP02043,Daniela Dumitru,Operations,Mid,Cluj-Napoca,28,3,18032.0,1184.0,19216.0,3.77,39,8,12,0.82
EMP02044,Iulia Petrescu,Sales,Mid,Iasi,33,5,17416.0,1792.0,19208.0,3.48,0,1,33,1.0
EMP02045,Gabriel Popescu,R&D,Mid,Oradea,29,2,24702.0,1960.0,26662.0,3.94,79,1,25,1.0
EMP02046,Cristian Georgescu,Operations,Mid,Remote,29,2,11255.0,942.0,12197.0,3.53,22,9,38,1.0
EMP02047,Mirela Voicu,Finance,Lead,Bucharest,40,9,34337.0,4557.0,38894.0,4.55,16,2,9,1.0
EMP02048,Calin Luca,Operations,Mid,Remote,40,9,13773.0,1298.0,15071.0,3.56,43,6,32,1.0
EMP02049,Denis Dumitru,Engineering,Senior,Iasi,35,14,17947.0,2434.0,20381.0,2.36,98,2,32,1.0
EMP02050,Iulia Matei,Sales,Lead,Cluj-Napoca,57,12,18343.0,1933.0,20276.0,2.9,51,6,30,1.0
EMP02051,Denis Georgescu,Business Intelligence,Mid,Cluj-Napoca,25,4,7698.0,547.0,8245.0,3.5,28,6,20,1.0
EMP02052,Monica Stoica,HR,Senior,Craiova,29,8,12233.0,936.0,13169.0,3.3,69,8,25,1.0
EMP02053,Elena Dumitru,Legal,Mid,Remote,27,6,16838.0,933.0,17771.0,2.66,33,4,26,1.0
EMP02054,Elena Enache,Marketing,Lead,Bucharest,38,17,20340.0,1583.0,21923.0,3.21,28,2,29,1.0
EMP02055,Ana Stan,Sales,Junior,Oradea,24,3,12026.0,0.0,12026.0,4.24,43,8,23,1.0
EMP02056,Radu Petrescu,Engineering,Mid,Cluj-Napoca,33,7,14854.0,838.0,15692.0,4.47,81,5,28,1.0
EMP02057,Stefan Petrescu,Operations,Junior,Bucharest,31,1,11144.0,687.0,11831.0,3.87,26,11,28,1.0
EMP02058,Iulia Dumitru,Operations,Mid,Iasi,30,2,11695.0,902.0,12597.0,4.02,10,5,20,1.0
EMP02059,Mirela Stan,Customer Success,Senior,Bucharest,43,9,11366.0,1100.0,12466.0,4.73,37,0,36,1.0
EMP02060,Denis Vasilescu,Sales,Senior,Arad,31,10,30774.0,2906.0,33680.0,3.16,28,6,23,1.0
EMP02061,Mihai Vasilescu,Marketing,Lead,Cluj-Napoca,46,11,23623.0,2408.0,26031.0,3.79,45,6,21,1.0
EMP02062,Ana Ilie,Data,Mid,Remote,32,2,13437.0,1020.0,14457.0,3.44,72,3,38,1.0
EMP02063,Cristian Vasilescu,Sales,Mid,Brasov,37,5,13787.0,714.0,14501.0,3.91,0,8,28,1.0
EMP02064,Elena Dumitru,Customer Success,Senior,Cluj-Napoca,37,14,14624.0,1507.0,16131.0,2.99,48,1,34,1.0
EMP02065,Daniela Ionescu,Operations,Mid,Bucharest,32,3,17473.0,1024.0,18497.0,3.64,0,5,32,1.0
EMP02066,Bianca Petrescu,Engineering,Junior,Bucharest,29,1,12507.0,611.0,13118.0,4.18,81,8,47,1.0
EMP02067,Teodora Voicu,Customer Success,Lead,Cluj-Napoca,44,8,23216.0,2934.0,26150.0,3.4,27,3,32,1.0
EMP02068,Andrei Petrescu,Engineering,Mid,Timisoara,35,3,24985.0,903.0,25888.0,2.46,80,3,24,0.6
EMP02069,Laura Ionescu,HR,Mid,Craiova,37,6,8018.0,476.0,8494.0,3.95,30,2,29,1.0
EMP02070,Ana Popescu,Procurement,Junior,Timisoara,29,1,6147.0,661.0,6808.0,3.92,14,2,25,1.0
EMP02071,Ioana Petrescu,Marketing,Mid,Bucharest,26,5,16336.0,393.0,16729.0,3.51,14,2,27,1.0
EMP02072,Teodora Petrescu,Finance,Senior,Cluj-Napoca,46,10,24688.0,3270.0,27958.0,4.29,39,5,34,1.0
EMP02073,Gabriel Matei,Operations,Mid,Cluj-Napoca,38,7,17365.0,394.0,17759.0,3.79,61,2,31,1.0
EMP02074,Andrei Marin,Sales,Mid,Pitesti,39,7,19768.0,1637.0,21405.0,3.78,39,5,26,0.73
EMP02075,Iulia Matei,Engineering,Mid,Cluj-Napoca,26,5,23481.0,1200.0,24681.0,3.51,56,8,28,0.9
EMP02076,Radu Vasilescu,Marketing,Senior,Pitesti,31,10,18832.0,1169.0,20001.0,3.23,42,3,23,1.0
EMP02077,Daniela Marin,Engineering,Mid,Craiova,33,3,20724.0,1800.0,22524.0,3.39,57,0,27,1.0
EMP02078,Mihai Enache,Marketing,Junior,Bucharest,26,0,7434.0,139.0,7573.0,3.37,24,4,22,1.0
EMP02079,Mihai Dumitru,Sales,Lead,Craiova,54,12,21334.0,3010.0,24344.0,2.91,7,4,22,1.0
EMP02080,Ioana Petrescu,Legal,Senior,Sibiu,30,7,20643.0,2676.0,23319.0,2.25,42,6,24,1.0
EMP02081,Stefan Vasilescu,Engineering,Junior,Iasi,22,1,11767.0,363.0,12130.0,4.06,48,3,14,1.0
EMP02082,Gabriel Dobre,Operations,Mid,Iasi,32,2,7646.0,568.0,8214.0,3.54,15,7,29,1.0
EMP02083,Calin Vasilescu,Compliance,Junior,Timisoara,23,0,13401.0,943.0,14344.0,3.83,21,4,26,1.0
EMP02084,Stefan Voicu,Marketing,Junior,Bucharest,22,1,12623.0,1422.0,14045.0,3.04,51,6,9,1.0
EMP02085,Cristian Stan,Operations,Senior,Bucharest,32,8,21212.0,2041.0,23253.0,3.87,15,4,22,1.0
